Time (UTC), Frequency (MHz),Level (dB/Hz)
1551105545.0, 148.828125, -48.4286495916
1551105545.0, 148.830078125, -48.4787868526
1551105545.0, 148.83203125, -48.665390446
1551105545.0, 148.833984375, -48.2986448667
1551105545.0, 148.8359375, -47.9970738741
1551105545.0, 148.837890625, -47.7773361405
1551105545.0, 148.83984375, -48.2650934835
1551105545.0, 148.841796875, -48.5965303681
1551105545.0, 148.84375, -48.6264485321
1551105545.0, 148.845703125, -48.5443768869
1551105545.0, 148.84765625, -48.8289521759
1551105545.0, 148.849609375, -48.7687194459
1551105545.0, 148.8515625, -48.4808472683
1551105545.0, 148.853515625, -48.2549020781
1551105545.0, 148.85546875, -47.9318047897
1551105545.0, 148.857421875, -48.5726262753
1551105545.0, 148.859375, -48.7057654069
1551105545.0, 148.861328125, -48.6766814217
1551105545.0, 148.86328125, -48.9123336716
1551105545.0, 148.865234375, -48.5479048453
1551105545.0, 148.8671875, -48.3422607478
1551105545.0, 148.869140625, -48.4448072074
1551105545.0, 148.87109375, -48.643644062
1551105545.0, 148.873046875, -48.1622351708
1551105545.0, 148.875, -47.87331788
1551105545.0, 148.876953125, -48.5561220754
1551105545.0, 148.87890625, -49.1479341483
1551105545.0, 148.880859375, -48.5205802707
1551105545.0, 148.8828125, -48.3533022337
1551105545.0, 148.884765625, -48.4302757772
1551105545.0, 148.88671875, -48.2590016729
1551105545.0, 148.888671875, -48.2849962785
1551105545.0, 148.890625, -48.4699070427
1551105545.0, 148.892578125, -48.4849206873
1551105545.0, 148.89453125, -48.6624379079
1551105545.0, 148.896484375, -48.7492220801
1551105545.0, 148.8984375, -48.5485536154
1551105545.0, 148.900390625, -48.8423992187
1551105545.0, 148.90234375, -48.5323673114
1551105545.0, 148.904296875, -48.6685239821
1551105545.0, 148.90625, -48.8141357314
1551105545.0, 148.908203125, -48.6059438271
1551105545.0, 148.91015625, -48.5162323617
1551105545.0, 148.912109375, -48.5238455324
1551105545.0, 148.9140625, -48.6025591536
1551105545.0, 148.916015625, -48.9219537199
1551105545.0, 148.91796875, -48.720441414
1551105545.0, 148.919921875, -48.2212023566
1551105545.0, 148.921875, -48.4295576848
1551105545.0, 148.923828125, -48.4928019356
1551105545.0, 148.92578125, -48.2555431166
1551105545.0, 148.927734375, -48.3449187389
1551105545.0, 148.9296875, -48.2853730316
1551105545.0, 148.931640625, -48.1889509447
1551105545.0, 148.93359375, -48.2781797483
1551105545.0, 148.935546875, -48.3456746019
1551105545.0, 148.9375, -48.4043734879
1551105545.0, 148.939453125, -48.2315915503
1551105545.0, 148.94140625, -48.3575394949
1551105545.0, 148.943359375, -48.5829344482
1551105545.0, 148.9453125, -48.397877132
1551105545.0, 148.947265625, -48.4631388404
1551105545.0, 148.94921875, -48.7913206002
1551105545.0, 148.951171875, -48.4913804134
1551105545.0, 148.953125, -47.4378857275
1551105545.0, 148.955078125, -47.6307976709
1551105545.0, 148.95703125, -48.6943084386
1551105545.0, 148.958984375, -48.6779517794
1551105545.0, 148.9609375, -48.7594786448
1551105545.0, 148.962890625, -48.9572284837
1551105545.0, 148.96484375, -48.3826017702
1551105545.0, 148.966796875, -48.6176136024
1551105545.0, 148.96875, -48.617086718
1551105545.0, 148.970703125, -48.2181815331
1551105545.0, 148.97265625, -48.1674512329
1551105545.0, 148.974609375, -48.3111357907
1551105545.0, 148.9765625, -48.4291357012
1551105545.0, 148.978515625, -48.4532388491
1551105545.0, 148.98046875, -48.6181885557
1551105545.0, 148.982421875, -48.6553940028
1551105545.0, 148.984375, -48.370777028
1551105545.0, 148.986328125, -47.2203451358
1551105545.0, 148.98828125, -47.0513001673
1551105545.0, 148.990234375, -48.1633206333
1551105545.0, 148.9921875, -48.4251299624
1551105545.0, 148.994140625, -48.6274831784
1551105545.0, 148.99609375, -48.3032181141
1551105545.0, 148.998046875, -48.611004433
1551105545.0, 149.0, -48.3253241953
1551105545.0, 149.001953125, -48.4568906797
1551105545.0, 149.00390625, -48.1949550898
1551105545.0, 149.005859375, -48.2938873677
1551105545.0, 149.0078125, -48.2899455942
1551105545.0, 149.009765625, -48.3348392706
1551105545.0, 149.01171875, -48.5557805754
1551105545.0, 149.013671875, -48.2158358462
1551105545.0, 149.015625, -48.0714806167
1551105545.0, 149.017578125, -47.9699199606
1551105545.0, 149.01953125, -46.3310514171
1551105545.0, 149.021484375, -46.8824397641
1551105545.0, 149.0234375, -48.1174329667
1551105545.0, 149.025390625, -48.2850068966
1551105545.0, 149.02734375, -48.184188423
1551105545.0, 149.029296875, -48.6314754392
1551105545.0, 149.03125, -48.1430466783
1551105545.0, 149.033203125, -48.0451392374
1551105545.0, 149.03515625, -48.4433193241
1551105545.0, 149.037109375, -48.5928197715
1551105545.0, 149.0390625, -48.6004890957
1551105545.0, 149.041015625, -48.464425732
1551105545.0, 149.04296875, -48.2727363165
1551105545.0, 149.044921875, -48.3714953922
1551105545.0, 149.046875, -48.2722206234
1551105545.0, 149.048828125, -48.2663375035
1551105545.0, 149.05078125, -47.8544884451
1551105545.0, 149.052734375, -45.968119693
1551105545.0, 149.0546875, -47.1631339648
1551105545.0, 149.056640625, -48.2438067467
1551105545.0, 149.05859375, -48.6251070184
1551105545.0, 149.060546875, -48.7689877911
1551105545.0, 149.0625, -48.5429423347
1551105545.0, 149.064453125, -48.3900631045
1551105545.0, 149.06640625, -48.3933420006
1551105545.0, 149.068359375, -48.2147324299
1551105545.0, 149.0703125, -48.3092311053
1551105545.0, 149.072265625, -48.4615341962
1551105545.0, 149.07421875, -48.5586624881
1551105545.0, 149.076171875, -48.7578603507
1551105545.0, 149.078125, -48.63576172
1551105545.0, 149.080078125, -48.461275544
1551105545.0, 149.08203125, -48.4161568756
1551105545.0, 149.083984375, -48.0879891383
1551105545.0, 149.0859375, -46.0154469682
1551105545.0, 149.087890625, -47.344304785
1551105545.0, 149.08984375, -48.5140779482
1551105545.0, 149.091796875, -48.5481737323
1551105545.0, 149.09375, -48.4909184009
1551105545.0, 149.095703125, -48.4513708776
1551105545.0, 149.09765625, -48.8994350692
1551105545.0, 149.099609375, -48.6205054849
1551105545.0, 149.1015625, -48.2781024738
1551105545.0, 149.103515625, -48.3763857981
1551105545.0, 149.10546875, -48.6757295625
1551105545.0, 149.107421875, -48.47117059
1551105545.0, 149.109375, -48.4966308664
1551105545.0, 149.111328125, -48.4712996401
1551105545.0, 149.11328125, -48.531911507
1551105545.0, 149.115234375, -48.6275833021
1551105545.0, 149.1171875, -47.6988860549
1551105545.0, 149.119140625, -46.1450049067
1551105545.0, 149.12109375, -47.9440193774
1551105545.0, 149.123046875, -48.5321608078
1551105545.0, 149.125, -48.2394532414
1551105545.0, 149.126953125, -48.7886793041
1551105545.0, 149.12890625, -48.968577102
1551105545.0, 149.130859375, -49.2387447434
1551105545.0, 149.1328125, -48.8985407362
1551105545.0, 149.134765625, -48.4622630205
1551105545.0, 149.13671875, -48.5323883022
1551105545.0, 149.138671875, -48.5181256038
1551105545.0, 149.140625, -48.5375246031
1551105545.0, 149.142578125, -48.5373301269
1551105545.0, 149.14453125, -48.7308160809
1551105545.0, 149.146484375, -48.6173143153
1551105545.0, 149.1484375, -48.5164183227
1551105545.0, 149.150390625, -48.1759127179
1551105545.0, 149.15234375, -46.3746562976
1551105545.0, 149.154296875, -48.3823014553
1551105545.0, 149.15625, -48.7963696599
1551105545.0, 149.158203125, -48.8931860655
1551105545.0, 149.16015625, -48.5223302104
1551105545.0, 149.162109375, -48.4523251898
1551105545.0, 149.1640625, -48.5933053787
1551105545.0, 149.166015625, -48.532108089
1551105545.0, 149.16796875, -48.3891203088
1551105545.0, 149.169921875, -48.1682405672
1551105545.0, 149.171875, -48.0516538873
1551105545.0, 149.173828125, -48.2409079414
1551105545.0, 149.17578125, -47.8347532289
1551105545.0, 149.177734375, -47.857537146
1551105545.0, 149.1796875, -48.0966559187
1551105545.0, 149.181640625, -48.242527331
1551105545.0, 149.18359375, -47.3892955737
1551105545.0, 149.185546875, -46.1613032333
1551105545.0, 149.1875, -47.6484016898
1551105545.0, 149.189453125, -48.12539238
1551105545.0, 149.19140625, -48.3641719693
1551105545.0, 149.193359375, -48.6227301407
1551105545.0, 149.1953125, -48.4836087353
1551105545.0, 149.197265625, -48.1344186107
1551105545.0, 149.19921875, -48.2925360505
1551105545.0, 149.201171875, -48.3889060036
1551105545.0, 149.203125, -48.8733902595
1551105545.0, 149.205078125, -48.6073174374
1551105545.0, 149.20703125, -48.5143452556
1551105545.0, 149.208984375, -48.1994284042
1551105545.0, 149.2109375, -48.2808574513
1551105545.0, 149.212890625, -48.1221665771
1551105545.0, 149.21484375, -48.4866006849
1551105545.0, 149.216796875, -47.4916484919
1551105545.0, 149.21875, -46.5256766788
1551105545.0, 149.220703125, -48.0475021007
1551105545.0, 149.22265625, -48.2412153322
1551105545.0, 149.224609375, -48.3800735502
1551105545.0, 149.2265625, -48.2727962727
1551105545.0, 149.228515625, -48.4923021601
1551105545.0, 149.23046875, -48.4679496465
1551105545.0, 149.232421875, -48.545962656
1551105545.0, 149.234375, -48.7186581336
1551105545.0, 149.236328125, -48.5854480461
1551105545.0, 149.23828125, -48.5397469099
1551105545.0, 149.240234375, -48.2441528248
1551105545.0, 149.2421875, -48.2091282114
1551105545.0, 149.244140625, -48.3111639497
1551105545.0, 149.24609375, -48.2775790833
1551105545.0, 149.248046875, -48.3954929057
1551105545.0, 149.25, -47.2307849983
1551105545.0, 149.251953125, -47.105352538
1551105545.0, 149.25390625, -48.4073878479
1551105545.0, 149.255859375, -48.5299808509
1551105545.0, 149.2578125, -48.5254029316
1551105545.0, 149.259765625, -48.4446084951
1551105545.0, 149.26171875, -48.1071269734
1551105545.0, 149.263671875, -47.9473757195
1551105545.0, 149.265625, -48.018330736
1551105545.0, 149.267578125, -48.2560938512
1551105545.0, 149.26953125, -48.2186619116
1551105545.0, 149.271484375, -48.5378895116
1551105545.0, 149.2734375, -48.4329271326
1551105545.0, 149.275390625, -48.3760404784
1551105545.0, 149.27734375, -48.3983094434
1551105545.0, 149.279296875, -48.6246360883
1551105545.0, 149.28125, -48.327053516
1551105545.0, 149.283203125, -47.4242435747
1551105545.0, 149.28515625, -46.9609138032
1551105545.0, 149.287109375, -48.2081752317
1551105545.0, 149.2890625, -48.2970639744
1551105545.0, 149.291015625, -48.3073360208
1551105545.0, 149.29296875, -48.424862689
1551105545.0, 149.294921875, -48.6586831373
1551105545.0, 149.296875, -48.6609692252
1551105545.0, 149.298828125, -48.6600947533
1551105545.0, 149.30078125, -48.3636397665
1551105545.0, 149.302734375, -48.1108638239
1551105545.0, 149.3046875, -48.217502237
1551105545.0, 149.306640625, -48.3485221484
1551105545.0, 149.30859375, -48.1381546927
1551105545.0, 149.310546875, -48.388831447
1551105545.0, 149.3125, -48.4402590852
1551105545.0, 149.314453125, -48.7268967829
1551105545.0, 149.31640625, -47.5685417606
1551105545.0, 149.318359375, -47.9562798735
1551105545.0, 149.3203125, -48.6182955742
1551105545.0, 149.322265625, -48.6662612997
1551105545.0, 149.32421875, -48.6471640105
1551105545.0, 149.326171875, -48.5257842777
1551105545.0, 149.328125, -48.5024162398
1551105545.0, 149.330078125, -48.598516841
1551105545.0, 149.33203125, -48.8579854368
1551105545.0, 149.333984375, -48.8401502506
1551105545.0, 149.3359375, -48.6643505024
1551105545.0, 149.337890625, -48.7214499291
1551105545.0, 149.33984375, -48.5722053108
1551105545.0, 149.341796875, -48.4093845164
1551105545.0, 149.34375, -48.3932352816
1551105545.0, 149.345703125, -48.1240431151
1551105545.0, 149.34765625, -48.4494361372
1551105545.0, 149.349609375, -47.8721734588
1551105545.0, 149.3515625, -47.8295691688
1551105545.0, 149.353515625, -47.8760684623
1551105545.0, 149.35546875, -48.3498729197
1551105545.0, 149.357421875, -48.38294921
1551105545.0, 149.359375, -48.2139580365
1551105545.0, 149.361328125, -48.5597691049
1551105545.0, 149.36328125, -48.6581597526
1551105545.0, 149.365234375, -48.4244456576
1551105545.0, 149.3671875, -48.5426285798
1551105545.0, 149.369140625, -48.4566939318
1551105545.0, 149.37109375, -48.6184905773
1551105545.0, 149.373046875, -48.2024119749
1551105545.0, 149.375, -47.9683204296
1551105545.0, 149.376953125, -48.4333038145
1551105545.0, 149.37890625, -48.3938040811
1551105545.0, 149.380859375, -48.5349666588
1551105545.0, 149.3828125, -47.7058454915
1551105545.0, 149.384765625, -47.8342375726
1551105545.0, 149.38671875, -48.3297165087
1551105545.0, 149.388671875, -48.4907015587
1551105545.0, 149.390625, -48.3746878478
1551105545.0, 149.392578125, -48.9533081232
1551105545.0, 149.39453125, -48.8316834834
1551105545.0, 149.396484375, -48.3604811644
1551105545.0, 149.3984375, -48.728968859
1551105545.0, 149.400390625, -48.4254295491
1551105545.0, 149.40234375, -48.7756035684
1551105545.0, 149.404296875, -48.4889393004
1551105545.0, 149.40625, -48.564970264
1551105545.0, 149.408203125, -48.5962661462
1551105545.0, 149.41015625, -48.5911919162
1551105545.0, 149.412109375, -48.4367357451
1551105545.0, 149.4140625, -48.2130359993
1551105545.0, 149.416015625, -47.5817444209
1551105545.0, 149.41796875, -48.0335907798
1551105545.0, 149.419921875, -48.3039316604
1551105545.0, 149.421875, -48.1604538854
1551105545.0, 149.423828125, -47.8572617687
1551105545.0, 149.42578125, -47.832939027
1551105545.0, 149.427734375, -47.9949719629
1551105545.0, 149.4296875, -48.0774360854
1551105545.0, 149.431640625, -47.995006628
1551105545.0, 149.43359375, -48.2481400246
1551105545.0, 149.435546875, -48.3701257648
1551105545.0, 149.4375, -48.3665603285
1551105545.0, 149.439453125, -48.2898315491
1551105545.0, 149.44140625, -48.4653926512
1551105545.0, 149.443359375, -48.4693192233
1551105545.0, 149.4453125, -48.2955778523
1551105545.0, 149.447265625, -47.9565489926
1551105545.0, 149.44921875, -47.9030831405
1551105545.0, 149.451171875, -48.7320951306
1551105545.0, 149.453125, -48.4612203266
1551105545.0, 149.455078125, -48.2868019727
1551105545.0, 149.45703125, -48.5990880846
1551105545.0, 149.458984375, -48.7858966885
1551105545.0, 149.4609375, -48.8114275441
1551105545.0, 149.462890625, -48.3123287262
1551105545.0, 149.46484375, -48.615398292
1551105545.0, 149.466796875, -48.306541682
1551105545.0, 149.46875, -48.2787701923
1551105545.0, 149.470703125, -48.6081557328
1551105545.0, 149.47265625, -48.5778544149
1551105545.0, 149.474609375, -48.6680586594
1551105545.0, 149.4765625, -48.5947303449
1551105545.0, 149.478515625, -48.7384735195
1551105545.0, 149.48046875, -48.6079016259
1551105545.0, 149.482421875, -48.5160282462
1551105545.0, 149.484375, -48.2764845151
1551105545.0, 149.486328125, -48.3956848268
1551105545.0, 149.48828125, -48.5317248066
1551105545.0, 149.490234375, -48.5947847883
1551105545.0, 149.4921875, -48.6605604934
1551105545.0, 149.494140625, -48.5908531663
1551105545.0, 149.49609375, -48.5823839826
1551105545.0, 149.498046875, -48.663825323
1551105545.0, 149.5, -48.2023077361
1551105545.0, 149.501953125, -48.4682983235
1551105545.0, 149.50390625, -48.4719570359
1551105545.0, 149.505859375, -48.2290143706
1551105545.0, 149.5078125, -48.1846671244
1551105545.0, 149.509765625, -48.1092389036
1551105545.0, 149.51171875, -48.261967488
1551105545.0, 149.513671875, -48.0999002685
1551105545.0, 149.515625, -48.0733647589
1551105545.0, 149.517578125, -48.1112027899
1551105545.0, 149.51953125, -48.2892420297
1551105545.0, 149.521484375, -48.4607180258
1551105545.0, 149.5234375, -48.0635841328
1551105545.0, 149.525390625, -47.8589607376
1551105545.0, 149.52734375, -47.9306180128
1551105545.0, 149.529296875, -48.3073915335
1551105545.0, 149.53125, -48.4499009819
1551105545.0, 149.533203125, -48.6015593571
1551105545.0, 149.53515625, -48.7454591276
1551105545.0, 149.537109375, -48.7265966361
1551105545.0, 149.5390625, -48.5490825907
1551105545.0, 149.541015625, -48.0381447243
1551105545.0, 149.54296875, -48.0297213193
1551105545.0, 149.544921875, -48.3553650363
1551105545.0, 149.546875, -48.0893933137
1551105545.0, 149.548828125, -48.3350898252
1551105545.0, 149.55078125, -48.417995215
1551105545.0, 149.552734375, -48.0608006802
1551105545.0, 149.5546875, -48.352249028
1551105545.0, 149.556640625, -48.3150940552
1551105545.0, 149.55859375, -48.1995750208
1551105545.0, 149.560546875, -48.371564268
1551105545.0, 149.5625, -48.2647469315
1551105545.0, 149.564453125, -48.4278499625
1551105545.0, 149.56640625, -48.3137853271
1551105545.0, 149.568359375, -48.4442580973
1551105545.0, 149.5703125, -48.4177939646
1551105545.0, 149.572265625, -48.4708964228
1551105545.0, 149.57421875, -48.6983993477
1551105545.0, 149.576171875, -48.5758372924
1551105545.0, 149.578125, -48.6279741633
1551105545.0, 149.580078125, -48.3999688203
1551105545.0, 149.58203125, -48.0812747544
1551105545.0, 149.583984375, -48.1848853705
1551105545.0, 149.5859375, -48.4279008487
1551105545.0, 149.587890625, -48.2824769694
1551105545.0, 149.58984375, -48.5114914424
1551105545.0, 149.591796875, -48.666540321
1551105545.0, 149.59375, -48.3854722759
1551105545.0, 149.595703125, -48.2745139721
1551105545.0, 149.59765625, -48.335638496
1551105545.0, 149.599609375, -48.5198682327
1551105545.0, 149.6015625, -48.4476593319
1551105545.0, 149.603515625, -48.7150975519
1551105545.0, 149.60546875, -48.4735399148
1551105545.0, 149.607421875, -48.2734213613
1551105545.0, 149.609375, -48.3988381989
1551105545.0, 149.611328125, -48.7468691745
1551105545.0, 149.61328125, -48.6287276148
1551105545.0, 149.615234375, -48.4592802137
1551105545.0, 149.6171875, -48.7082941406
1551105545.0, 149.619140625, -48.793109772
1551105545.0, 149.62109375, -48.3565333183
1551105545.0, 149.623046875, -48.3016063214
